# Integrated IC catalog generated from github.com/flashrom/flashrom & github.com/Raoufbaa/EEflasher-Release
Device	Manufacturer	RawId	SizeBytes	PageSize	Volts	Protocol	CommandSet	Type	Supported
25LC512	Microchip	000000	65536	128	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC640	Microchip	000000	8192	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
AT45DB021E	Microchip	1F2300	262144	256	3.3	Catalog	SPI45	SPI_DATA_45 (CATALOG_ONLY)	false
AT45DB041E	Microchip	1F2400	524288	256	3.3	Catalog	SPI45	SPI_DATA_45 (CATALOG_ONLY)	false
AT45DB081E	Microchip	1F2500	1048576	256	3.3	Catalog	SPI45	SPI_DATA_45 (CATALOG_ONLY)	false
AT45DB161E	Microchip	1F2600	2097152	512	3.3	Catalog	SPI45	SPI_DATA_45 (CATALOG_ONLY)	false
AT45DB321E	Microchip	1F2700	4194304	512	3.3	Catalog	SPI45	SPI_DATA_45 (CATALOG_ONLY)	false
AT45DB641E	Microchip	1F2800	8388608	1024	3.3	Catalog	SPI45	SPI_DATA_45 (CATALOG_ONLY)	false
MEC1404	Microchip	1404	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1406	Microchip	1406	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1408	Microchip	1408	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1414	Microchip	1414	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1416	Microchip	1416	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1418	Microchip	1418	196608	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1424	Microchip	1424	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1428	Microchip	1428	196608	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1609	Microchip	1609	196608	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1618	Microchip	1618	196608	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1619	Microchip	1619	196608	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1621	Microchip	1621	196608	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1632	Microchip	1632	294912	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1633	Microchip	1633	294912	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1638	Microchip	1638	294912	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1653	Microchip	1653	294912	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1701	Microchip	1701	262144	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1703	Microchip	1703	262144	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1705	Microchip	1705	262144	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1723	Microchip	1723	262144	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC1725	Microchip	1725	262144	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC5035	Microchip	5035	65536	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC5045	Microchip	5045	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC5055	Microchip	5055	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
MEC5075	Microchip	5075	262144	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
SST25VF010A	Microchip	BF49	131072	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF016B	Microchip	BF2541	2097152	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF020	Microchip	BF43	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF032B	Microchip	BF254A	4194304	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF040B	Microchip	BF258D	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF064C	Microchip	BF254B	8388608	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF080B	Microchip	BF258E	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF512	Microchip	BF48	65536	256	3.3	SPI	25xx	SPI_NOR	true
SST26VF016B	Microchip	BF2641	2097152	256	3.3	SPI	25xx	SPI_NOR	true
SST26VF032B	Microchip	BF2642	4194304	256	3.3	SPI	25xx	SPI_NOR	true
SST26VF064B	Microchip	BF2643	8388608	256	3.3	SPI	25xx	SPI_NOR	true
SST26WF016B	Microchip	BF2651	2097152	256	1.8	SPI	25xx	SPI_NOR	true
SST26WF032B	Microchip	BF2652	4194304	256	1.8	SPI	25xx	SPI_NOR	true
SST26WF040B	Microchip	BF2654	524288	256	1.8	SPI	25xx	SPI_NOR	true
SST26WF064B	Microchip	BF2653	8388608	256	1.8	SPI	25xx	SPI_NOR	true
M25P05	Micron	202010	65536	128	3.3	SPI	25xx	SPI_NOR	true
M25P10	Micron	202011	131072	128	3.3	SPI	25xx	SPI_NOR	true
M25P128	Micron	202018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
M25P16	Micron	202015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
M25P20	Micron	202012	262144	256	3.3	SPI	25xx	SPI_NOR	true
M25P32	Micron	202016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
M25P40	Micron	202013	524288	256	3.3	SPI	25xx	SPI_NOR	true
M25P64	Micron	202017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
M25P80	Micron	202014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
M25PE10	Micron	208011	131072	256	3.3	SPI	25xx	SPI_NOR	true
M25PE16	Micron	208015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
M25PE20	Micron	208012	262144	256	3.3	SPI	25xx	SPI_NOR	true
M25PE40	Micron	208013	524288	256	3.3	SPI	25xx	SPI_NOR	true
M25PE80	Micron	208014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
M25PX16	Micron	207115	2097152	256	3.3	SPI	25xx	SPI_NOR	true
M25PX32	Micron	207116	4194304	256	3.3	SPI	25xx	SPI_NOR	true
M25PX64	Micron	207117	8388608	256	3.3	SPI	25xx	SPI_NOR	true
M25PX80	Micron	207114	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MT25QL02GC	Micron	20BA22	268435456	256	3.3	SPI	25xx	SPI_NOR	true
MT25QL128AB	Micron	20BA18	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MT25QL256A	Micron	20BA19	33554432	256	3.3	SPI	25xx	SPI_NOR	true
MT25QL512A	Micron	20BA20	67108864	256	3.3	SPI	25xx	SPI_NOR	true
MT25QU256	Micron	20BB19	33554432	256	3.3	SPI	25xx	SPI_NOR	true
MT29F1G01AAADD	Micron	2C12	134217728	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
N25Q00AA13G	Micron	20BA21	134217728	256	3.3	SPI	25xx	SPI_NOR	true
N25Q016A	Micron	20BA15	2097152	256	3.3	SPI	25xx	SPI_NOR	true
N25Q032A	Micron	20BA16	4194304	256	3.3	SPI	25xx	SPI_NOR	true
N25Q064A	Micron	20BA17	8388608	256	3.3	SPI	25xx	SPI_NOR	true
N25Q128A	Micron	20BA18	16777216	256	3.3	SPI	25xx	SPI_NOR	true
N25Q256A13	Micron	20BA19	33554432	256	3.3	SPI	25xx	SPI_NOR	true
N25Q512A83	Micron	20BA20	67108864	256	3.3	SPI	25xx	SPI_NOR	true
N25S10	NANTRONICS	D53011	131072	256	3.3	SPI	25xx	SPI_NOR	true
N25S16	NANTRONICS	D53015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
N25S20	NANTRONICS	D53012	262144	256	3.3	SPI	25xx	SPI_NOR	true
N25S32	NANTRONICS	D53016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
N25S40	NANTRONICS	D53013	524288	256	3.3	SPI	25xx	SPI_NOR	true
N25S80	NANTRONICS	D53014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
NX25P10	NEXFLASH	9D7F7C	131072	256	3.3	SPI	25xx	SPI_NOR	true
NX25P16	NEXFLASH	EF2015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
NX25P20	NEXFLASH	9D7F7D	262144	256	3.3	SPI	25xx	SPI_NOR	true
NX25P32	NEXFLASH	EF2016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
NX25P40	NEXFLASH	9D7F7E	524288	256	3.3	SPI	25xx	SPI_NOR	true
NX25P80	NEXFLASH	9D7F13	1048576	256	3.3	SPI	25xx	SPI_NOR	true
M25P05A	Numonyx	202010	65536	128	3.3	SPI	25xx	SPI_NOR	true
M25P10A	Numonyx	202011	131072	128	3.3	SPI	25xx	SPI_NOR	true
M45PE10	Numonyx	204011	131072	256	3.3	SPI	25xx	SPI_NOR	true
M45PE16	Numonyx	204015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
M45PE20	Numonyx	204012	262144	256	3.3	SPI	25xx	SPI_NOR	true
M45PE40	Numonyx	204013	524288	256	3.3	SPI	25xx	SPI_NOR	true
M45PE80	Numonyx	204014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
NPCE285	Nuvoton	E285	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE288	Nuvoton	E288	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE288N	Nuvoton	E288	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE385	Nuvoton	E385	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE388	Nuvoton	E388	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE388N	Nuvoton	E388	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE586	Nuvoton	E586	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE686	Nuvoton	E686	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE795	Nuvoton	E795	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE795LA0DX	Nuvoton	E795	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE795PA0DX	Nuvoton	E795	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE985	Nuvoton	E985	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE988	Nuvoton	E988	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCE988N	Nuvoton	E988	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCX586	Nuvoton	586	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCX586G	Nuvoton	586	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCX796	Nuvoton	796	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCX797	Nuvoton	797	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
NPCX996	Nuvoton	996	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
PCT25VF010A	PCT	BF49	131072	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LD010	PFLASH	7F9D21	131072	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LD256C	PFLASH	7F9D2F	32768	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LV010	PFLASH	7F9D7C	131072	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LV020	PFLASH	7F9D22	262144	256	3.3	SPI	25xx	SPI_NOR	true
Pm25LV040	PFLASH	7F9D7E	524288	256	3.3	SPI	25xx	SPI_NOR	true
Pm25W020	PFLASH	7F9D7D	262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD020	PMC	9D22	262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD040	PMC	9D7E	524288	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD256	PMC	9D2F	32768	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD512	PMC	9D20	65536	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV016B	PMC	9D14	2097152	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV080B	PMC	9D13	1048576	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV512	PMC	9D7B	65536	256	3.3	SPI	25xx	SPI_NOR	true
PM25WD020	PMC	9D32	262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25WD040	PMC	9D33	524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D40H	PUYA	856013	524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D40SH	PUYA	856013	524288	256	3.3	SPI	25xx	SPI_NOR	true
P25D80SH	PUYA	856014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
P25Q128H	PUYA	856018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
P25Q16H	PUYA	856015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q21H	PUYA	856015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
P25Q256H	PUYA	856019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
P25Q32H	PUYA	856016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q41H	PUYA	856016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
P25Q64H	PUYA	856017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
P25Q80H	PUYA	856014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
R1EX25002ASRA0	Renesas	000000	256	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25004ASRA0	Renesas	000000	512	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25008ASRA0	Renesas	000000	1024	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25016ASRA0	Renesas	000000	2048	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25032ASRA0	Renesas	000000	4096	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25064ASRA0	Renesas	000000	8192	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25128ASRA0	Renesas	000000	16384	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
R1EX25256ASRA0	Renesas	000000	32768	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
LE25FU106BMA	SANYO	621D	131072	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU20	SANYO	621D	262144	256	3.3	SPI	25xx	SPI_NOR	true
LE25FU40	SANYO	621E	524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW406A	SANYO	62180E	524288	256	3.3	SPI	25xx	SPI_NOR	true
LE25FW806A	SANYO	62181E	1048576	256	3.3	SPI	25xx	SPI_NOR	true
S25FL001D	SPANSION	010210	131072	256	3.3	SPI	25xx	SPI_NOR	true
S25FL002D	SPANSION	010211	262144	256	3.3	SPI	25xx	SPI_NOR	true
S25FL004D	SPANSION	010212	524288	256	3.3	SPI	25xx	SPI_NOR	true
S25FL008D	SPANSION	010213	1048576	256	3.3	SPI	25xx	SPI_NOR	true
S25FL016D	SPANSION	010214	2097152	256	3.3	SPI	25xx	SPI_NOR	true
S25FL032D	SPANSION	010215	4194304	256	3.3	SPI	25xx	SPI_NOR	true
S25FL040A	SPANSION	010212	524288	256	3.3	SPI	25xx	SPI_NOR	true
S25FL064D	SPANSION	010216	8388608	256	3.3	SPI	25xx	SPI_NOR	true
S25FL128L	SPANSION	016018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
S25FL256L	SPANSION	016019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
SST25LF020A	SST	BF43	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25LF040A	SST	BF44	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25LF080A	SST	BF80	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF010	SST	BF49	131072	256	3.3	SPI	25xx	SPI_NOR	true
SST25VF020B	SST	BF258C	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF010	SST	BF2502	131072	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF020	SST	BF2503	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF020A	SST	BF2532	262144	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF040	SST	BF2504	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF040B	SST	BF2508	524288	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF080	SST	BF2505	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF080B	SST	BF2551	1048576	256	3.3	SPI	25xx	SPI_NOR	true
SST25WF512	SST	BF2501	65536	256	3.3	SPI	25xx	SPI_NOR	true
M24C02	ST	A0	256	8	3.3	I2C	24xx	I2C_EEPROM	true
M24C16	ST	A0	2048	16	3.3	I2C	24xx	I2C_EEPROM	true
M24C256	ST	A0	32768	64	3.3	I2C	24xx	I2C_EEPROM	true
M24C64	ST	A0	8192	32	3.3	I2C	24xx	I2C_EEPROM	true
TS25L010A	TERRA	373011	131072	256	3.3	SPI	25xx	SPI_NOR	true
TS25L020A	TERRA	373012	262144	256	3.3	SPI	25xx	SPI_NOR	true
TS25L032A	TERRA	373016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
TS25L16AP	TERRA	202015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
TS25L16PE	TERRA	208015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
TS25L40P	TERRA	202013	524288	256	3.3	SPI	25xx	SPI_NOR	true
TS25L512A	TERRA	373010	65536	256	3.3	SPI	25xx	SPI_NOR	true
TS25L80PE	TERRA	208014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W25M02GW	Winbond	EFBB21	268435456	2048	1.8	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
W25M512JV	Winbond	EF7119	67108864	256	3.3	SPI	25xx	SPI_NOR	true
W25N01GV	Winbond	EFAA21	134217728	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
W25N01GW	Winbond	EFBA21	134217728	2048	1.8	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
W25N02KV	Winbond	EFAA22	268435456	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
W25N04KV	Winbond	EFAA23	536870912	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
W25Q01JV	Winbond	EF4021	134217728	256	3.3	SPI	25xx	SPI_NOR	true
W25Q02JV	Winbond	EF4022	268435456	256	3.3	SPI	25xx	SPI_NOR	true
W25Q10	Winbond	EF4011	131072	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128BV	Winbond	EF4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128EW	Winbond	EF6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
W25Q128FV	Winbond	EF4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128FW	Winbond	EF6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
W25Q128JV	Winbond	EF4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
W25Q128JW	Winbond	EF6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
W25Q16BV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16DV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16EW	Winbond	EF6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
W25Q16FV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16FW	Winbond	EF6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
W25Q16JV	Winbond	EF4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25Q16JW	Winbond	EF6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
W25Q20	Winbond	EF4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
W25Q20EW	Winbond	EF6012	262144	256	1.8	SPI	25xx	SPI_NOR	true
W25Q256BV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256FV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256JFV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256JV	Winbond	EF4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
W25Q256JW	Winbond	EF6019	33554432	256	1.8	SPI	25xx	SPI_NOR	true
W25Q32BV	Winbond	EF4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25Q32EW	Winbond	EF6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
W25Q32FV	Winbond	EF4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25Q32FW	Winbond	EF6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
W25Q32JV	Winbond	EF4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25Q32JW	Winbond	EF6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
W25Q40	Winbond	EF4013	524288	256	3.3	SPI	25xx	SPI_NOR	true
W25Q40EW	Winbond	EF6013	524288	256	1.8	SPI	25xx	SPI_NOR	true
W25Q512JV	Winbond	EF4020	67108864	256	3.3	SPI	25xx	SPI_NOR	true
W25Q512NW	Winbond	EF6020	67108864	256	1.8	SPI	25xx	SPI_NOR	true
W25Q64BV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64CV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64EW	Winbond	EF6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
W25Q64FV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64FW	Winbond	EF6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
W25Q64JV	Winbond	EF4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64JV-xM	Winbond	EF7017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
W25Q64JW	Winbond	EF6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
W25Q80BV	Winbond	EF4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W25Q80EW	Winbond	EF6014	1048576	256	1.8	SPI	25xx	SPI_NOR	true
W25Q80JV	Winbond	EF4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
W25X10	Winbond	EF3011	131072	256	3.3	SPI	25xx	SPI_NOR	true
W25X16	Winbond	EF3015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
W25X20	Winbond	EF3012	262144	256	3.3	SPI	25xx	SPI_NOR	true
W25X32	Winbond	EF3016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
W25X40	Winbond	EF3013	524288	256	3.3	SPI	25xx	SPI_NOR	true
W25X80	Winbond	EF3014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH10B	XMC	204011	131072	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH128C	XMC	204018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH16C	XMC	204015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH20B	XMC	204012	262144	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH256C	XMC	204019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH32B	XMC	204016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH40B	XMC	204013	524288	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH64C	XMC	204017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
XM25QH80B	XMC	204014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
XT25F01B	XTX	0B4011	131072	256	3.3	SPI	25xx	SPI_NOR	true
XT25F02B	XTX	0B4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
XT25F04B	XTX	0B4013	524288	256	3.3	SPI	25xx	SPI_NOR	true
XT25F08B	XTX	0B4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
XT25F128B	XTX	0B4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
XT25F16B	XTX	0B4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
XT25F256B	XTX	0B4019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
XT25F32B	XTX	0B4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
XT25F64B	XTX	0B4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
XT25W08B	XTX	0B6014	1048576	256	1.8	SPI	25xx	SPI_NOR	true
XT25W128B	XTX	0B6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
XT25W16B	XTX	0B6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
XT25W32B	XTX	0B6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
XT25W64B	XTX	0B6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ128	Zbit	5E6018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ16	Zbit	5E6015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ32	Zbit	5E6016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
ZB25LQ64	Zbit	5E6017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
ZB25VQ128	Zbit	5E4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
ZB25VQ16	Zbit	5E4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
ZB25VQ32	Zbit	5E4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
ZB25VQ64	Zbit	5E4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
ZD25D20	Zbit	5E4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q10	Zetta	BA4011	131072	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q128	Zetta	BA4018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q16	Zetta	BA4015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q20	Zetta	BA4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q32	Zetta	BA4016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q40	Zetta	BA4013	524288	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q64	Zetta	BA4017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
ZD25Q80	Zetta	BA4014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
ZD35Q1GA	Zetta	BA71	134217728	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
W2541q2	test	EF9116	4194304	256	3.3	SPI	25xx	SPI_NOR	true
Tes9563	test2	TS9525	4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25B128B/GD25Q128B	GIGADEVICE	C84018	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25B512MF/GD25R512MF	GIGADEVICE	C8401A	67108864	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25F128F	GIGADEVICE	C84318	16777216	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25F256F	GIGADEVICE	C84319	33554432	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25F64F	GIGADEVICE	C84317	8388608	256	2.7-3.6V	SPI	25xx	SPI_NOR	true
GD25LB256E/GD25LR256E	GIGADEVICE	C86719	33554432	256	1.8V	SPI	25xx	SPI_NOR	true
